psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debug0Hr98:debug1wr92,221,high,debug0Hr98:debug1wr92,263,high,debug0Hr98:debug1wr92,315, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_drop_berth_3,high_high_drop_berth_3,-100.0,-1.0,-2.0,-103.0
debug0Hr98:debug1wr92,221,high,debug0Hr98:debug1wr92,263,high,debug0Hr98:debug1wr92,316, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug0Hr98:debug1wr92,221,high,debug0Hr98:debug1wr92,324,high,debug0Hr98:debug1wr92,357, yes_no_put_bag  #2block_3drop,,,,,,,,
debug0Hr98:debug1wr92,371,high,debug0Hr98:debug1wr92,405,high,debug0Hr98:debug1wr92,440, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_1,yn_question,command_drop_berth_3,high_high_drop_berth_3,-100.0,-1.0,-2.0,-103.0
debug0Hr98:debug1wr92,371,high,debug0Hr98:debug1wr92,405,high,debug0Hr98:debug1wr92,441, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug0Hr98:debug1wr92,371,high,debug0Hr98:debug1wr92,405,high,debug0Hr98:debug1wr92,462, yes_no_put_bag  #2block_3drop,,,,,,,,
debug0NzZ7:debugJXP33,29,low,debug0NzZ7:debugJXP33,43,low,debug0NzZ7:debugJXP33,46, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_2,yn_question,command_drop_berth_3,low_low_drop_berth_3,10.0,-1.0,-2.0,7.0
debug0NzZ7:debugJXP33,29,low,debug0NzZ7:debugJXP33,43,low,debug0NzZ7:debugJXP33,47, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug0NzZ7:debugJXP33,29,low,debug0NzZ7:debugJXP33,43,low,debug0NzZ7:debugJXP33,53, yes_no_put_bag  #2block_3drop,,,,,,,,
debug0NzZ7:debugJXP33,84,low,debug0NzZ7:debugJXP33,74,high,debug0NzZ7:debugJXP33,93, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_drop_berth_3,low_high_drop_berth_3,-100.0,-1.0,-2.0,-103.0
debug0NzZ7:debugJXP33,84,low,debug0NzZ7:debugJXP33,74,high,debug0NzZ7:debugJXP33,94, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug0NzZ7:debugJXP33,84,low,debug0NzZ7:debugJXP33,74,high,debug0NzZ7:debugJXP33,105, yes_no_put_bag  #2block_3drop,,,,,,,,
debug0NzZ7:debugJXP33,84,low,debug0NzZ7:debugJXP33,146,medium,debug0NzZ7:debugJXP33,155, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_2,yn_question,command_drop_berth_3,low_medium_drop_berth_3,-100.0,-1.0,-2.0,-103.0
debug0NzZ7:debugJXP33,84,low,debug0NzZ7:debugJXP33,146,medium,debug0NzZ7:debugJXP33,156, yn_video_shown  Berth1 is blocked.,,,,,,,,
debug0NzZ7:debugJXP33,164,low,debug0NzZ7:debugJXP33,146,medium,debug0NzZ7:debugJXP33,173, yes_no_put_bag  #2block_3drop,,,,,,,,
debug0NzZ7:debugJXP33,164,low,debug0NzZ7:debugJXP33,200,low,debug0NzZ7:debugJXP33,238, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_1,yn_question,command_drop_berth_1,low_low_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug0NzZ7:debugJXP33,164,low,debug0NzZ7:debugJXP33,200,low,debug0NzZ7:debugJXP33,239, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug0NzZ7:debugJXP33,164,low,debug0NzZ7:debugJXP33,245,low,debug0NzZ7:debugJXP33,265, yes_no_put_bag  #2block_1drop,,,,,,,,
debug0NzZ7:debugJXP33,269,low,debug0NzZ7:debugJXP33,297,high,debug0NzZ7:debugJXP33,317, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_1,yn_question,command_drop_berth_3,low_low_drop_berth_3,10.0,-1.0,-2.0,7.0
debug0NzZ7:debugJXP33,269,low,debug0NzZ7:debugJXP33,297,high,debug0NzZ7:debugJXP33,318, yn_video_shown  Berth1 is blocked.,,,,,,,,
debug0NzZ7:debugJXP33,269,low,debug0NzZ7:debugJXP33,342,low,debug0NzZ7:debugJXP33,378, yes_no_put_bag  #1block_3drop,,,,,,,,
debug0OwTx:debug6ltDO,39,high,debug0OwTx:debug6ltDO,26,low,debug0OwTx:debug6ltDO,10, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_drop_berth_2,high_low_drop_berth_2,10.0,-1.0,1.0,10.0
debug0OwTx:debug6ltDO,39,high,debug0OwTx:debug6ltDO,26,low,debug0OwTx:debug6ltDO,11, yn_video_shown  Berth1 is blocked.,,,,,,,,
debug0OwTx:debug6ltDO,39,high,debug0OwTx:debug6ltDO,26,low,debug0OwTx:debug6ltDO,43, yes_no_put_bag  #1block_2drop,,,,,,,,
debug0OwTx:debug6ltDO,39,high,debug0OwTx:debug6ltDO,53,low,debug0OwTx:debug6ltDO,57, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_drop_berth_2,high_low_drop_berth_2,-100.0,-1.0,1.0,-100.0
debug0OwTx:debug6ltDO,39,high,debug0OwTx:debug6ltDO,53,low,debug0OwTx:debug6ltDO,58, yn_video_shown  Berth1 is blocked.,,,,,,,,
debug0OwTx:debug6ltDO,39,high,debug0OwTx:debug6ltDO,53,low,debug0OwTx:debug6ltDO,64, yes_no_put_bag  #1block_2drop,,,,,,,,
debug0OwTx:debug6ltDO,93,low,debug0OwTx:debug6ltDO,79,low,debug0OwTx:debug6ltDO,104, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_1,yn_question,command_drop_berth_1,low_low_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug0OwTx:debug6ltDO,93,low,debug0OwTx:debug6ltDO,79,low,debug0OwTx:debug6ltDO,105, yn_video_shown  Berth3 is blocked.,,,,,,,,
debug0OwTx:debug6ltDO,93,low,debug0OwTx:debug6ltDO,79,low,debug0OwTx:debug6ltDO,119, yes_no_put_bag  #3block_1drop,,,,,,,,
debug0OwTx:debug6ltDO,93,low,debug0OwTx:debug6ltDO,153,medium,debug0OwTx:debug6ltDO,167, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_drop_berth_1,low_medium_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug0OwTx:debug6ltDO,93,low,debug0OwTx:debug6ltDO,153,medium,debug0OwTx:debug6ltDO,168, yn_video_shown  Berth3 is blocked.,,,,,,,,
debug0OwTx:debug6ltDO,172,low,debug0OwTx:debug6ltDO,153,medium,debug0OwTx:debug6ltDO,203, yes_no_put_bag  #3block_1drop,,,,,,,,
debug0OwTx:debug6ltDO,172,low,debug0OwTx:debug6ltDO,215,low,debug0OwTx:debug6ltDO,248, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_1,yn_question,command_drop_berth_1,low_low_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug0OwTx:debug6ltDO,172,low,debug0OwTx:debug6ltDO,215,low,debug0OwTx:debug6ltDO,249, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug0OwTx:debug6ltDO,172,low,debug0OwTx:debug6ltDO,252,low,debug0OwTx:debug6ltDO,302, yes_no_put_bag  #2block_1drop,,,,,,,,
debug0OwTx:debug6ltDO,313,low,debug0OwTx:debug6ltDO,335,low,debug0OwTx:debug6ltDO,358, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_2,yn_question,command_drop_berth_2,low_low_drop_berth_2,-100.0,-1.0,1.0,-100.0
debug0OwTx:debug6ltDO,313,low,debug0OwTx:debug6ltDO,335,low,debug0OwTx:debug6ltDO,359, yn_video_shown  Berth1 is blocked.,,,,,,,,
debug0OwTx:debug6ltDO,313,low,debug0OwTx:debug6ltDO,335,low,debug0OwTx:debug6ltDO,425, yes_no_put_bag  #1block_2drop,,,,,,,,
debug0zFKQ:debug4L2wf,28,low,debug0zFKQ:debug4L2wf,35,high,debug0zFKQ:debug4L2wf,40, silent_video_shown  Berth 1 blocked,low_high_block_berth_1,silent,No_observation,low_high_drop_berth_2,10.0,0.0,1.0,11.0
debug0zFKQ:debug4L2wf,28,low,debug0zFKQ:debug4L2wf,35,high,debug0zFKQ:debug4L2wf,44, yes_no_put_bag  #1block_2drop,,,,,,,,
debug0zFKQ:debug4L2wf,79,low,debug0zFKQ:debug4L2wf,65,high,debug0zFKQ:debug4L2wf,87, silent_video_shown  Berth 1 blocked,low_high_block_berth_1,silent,No_observation,low_high_drop_berth_2,10.0,0.0,1.0,11.0
debug0zFKQ:debug4L2wf,79,low,debug0zFKQ:debug4L2wf,65,high,debug0zFKQ:debug4L2wf,93, yes_no_put_bag  #1block_2drop,,,,,,,,
debug0zFKQ:debug4L2wf,79,low,debug0zFKQ:debug4L2wf,99,high,debug0zFKQ:debug4L2wf,139, silent_video_shown  Berth 3 blocked,low_high_block_berth_3,silent,No_observation,low_high_drop_berth_1,10.0,0.0,1.0,11.0
debug0zFKQ:debug4L2wf,79,low,debug0zFKQ:debug4L2wf,125,high,debug0zFKQ:debug4L2wf,144, yes_no_put_bag  #3block_1drop,,,,,,,,
debug0zFKQ:debug4L2wf,146,low,debug0zFKQ:debug4L2wf,161,high,debug0zFKQ:debug4L2wf,195, silent_video_shown  Berth 2 blocked,low_high_block_berth_2,silent,No_observation,low_high_drop_berth_1,10.0,0.0,1.0,11.0
debug0zFKQ:debug4L2wf,146,low,debug0zFKQ:debug4L2wf,161,high,debug0zFKQ:debug4L2wf,201, yes_no_put_bag  #2block_1drop,,,,,,,,
debug0zFKQ:debug4L2wf,224,low,debug0zFKQ:debug4L2wf,203,high,debug0zFKQ:debug4L2wf,274, silent_video_shown  Berth 2 blocked,low_high_block_berth_2,silent,No_observation,low_high_drop_berth_1,10.0,0.0,1.0,11.0
debug0zFKQ:debug4L2wf,224,low,debug0zFKQ:debug4L2wf,247,high,debug0zFKQ:debug4L2wf,278, yes_no_put_bag  #2block_1drop,,,,,,,,
debug1CRSU:debugwVZAb,31,high,debug1CRSU:debugwVZAb,49,low,debug1CRSU:debugwVZAb,52, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_1,yn_question,command_drop_berth_1,high_low_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug1CRSU:debugwVZAb,31,high,debug1CRSU:debugwVZAb,49,low,debug1CRSU:debugwVZAb,53, yn_video_shown  Berth3 is blocked.,,,,,,,,
debug1CRSU:debugwVZAb,31,high,debug1CRSU:debugwVZAb,49,low,debug1CRSU:debugwVZAb,59, yes_no_put_bag  #3block_1drop,,,,,,,,
debug1CRSU:debugwVZAb,92,low,debug1CRSU:debugwVZAb,75,low,debug1CRSU:debugwVZAb,98, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_1,yn_question,command_drop_berth_1,low_low_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug1CRSU:debugwVZAb,92,low,debug1CRSU:debugwVZAb,75,low,debug1CRSU:debugwVZAb,99, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug1CRSU:debugwVZAb,92,low,debug1CRSU:debugwVZAb,75,low,debug1CRSU:debugwVZAb,108, yes_no_put_bag  #3block_1drop,,,,,,,,
debug1CRSU:debugwVZAb,92,low,debug1CRSU:debugwVZAb,129,low,debug1CRSU:debugwVZAb,143, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_2,yn_question,command_drop_berth_3,high_low_drop_berth_3,10.0,-1.0,-2.0,7.0
debug1CRSU:debugwVZAb,92,low,debug1CRSU:debugwVZAb,129,low,debug1CRSU:debugwVZAb,144, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug1CRSU:debugwVZAb,154,high,debug1CRSU:debugwVZAb,129,low,debug1CRSU:debugwVZAb,169, yes_no_put_bag  #2block_3drop,,,,,,,,
debug1CRSU:debugwVZAb,154,high,debug1CRSU:debugwVZAb,190,medium,debug1CRSU:debugwVZAb,219, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_1,yn_question,command_drop_berth_3,high_medium_drop_berth_3,-100.0,-1.0,-2.0,-103.0
debug1CRSU:debugwVZAb,154,high,debug1CRSU:debugwVZAb,190,medium,debug1CRSU:debugwVZAb,220, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug1CRSU:debugwVZAb,154,high,debug1CRSU:debugwVZAb,225,medium,debug1CRSU:debugwVZAb,242, yes_no_put_bag  #2block_3drop,,,,,,,,
debug1CRSU:debugwVZAb,257,high,debug1CRSU:debugwVZAb,292,medium,debug1CRSU:debugwVZAb,324, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_drop_berth_2,high_medium_drop_berth_2,-100.0,-1.0,-2.0,-103.0
debug1CRSU:debugwVZAb,257,high,debug1CRSU:debugwVZAb,292,medium,debug1CRSU:debugwVZAb,325, yn_video_shown  Berth3 is blocked.,,,,,,,,
debug1CRSU:debugwVZAb,257,high,debug1CRSU:debugwVZAb,292,medium,debug1CRSU:debugwVZAb,358, yes_no_put_bag  #3block_2drop,,,,,,,,
debug1LzAv:debugDmNTH,35,high,debug1LzAv:debugDmNTH,25,medium,debug1LzAv:debugDmNTH,14, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_2,yn_question,command_drop_berth_2,high_medium_drop_berth_2,-100.0,-1.0,-2.0,-103.0
debug1LzAv:debugDmNTH,35,high,debug1LzAv:debugDmNTH,25,medium,debug1LzAv:debugDmNTH,15, yn_video_shown  Berth3 is blocked.,,,,,,,,
debug1LzAv:debugDmNTH,35,high,debug1LzAv:debugDmNTH,25,medium,debug1LzAv:debugDmNTH,23, yes_no_put_bag  #3block_2drop,,,,,,,,
debug1LzAv:debugDmNTH,35,high,debug1LzAv:debugDmNTH,43,medium,debug1LzAv:debugDmNTH,46, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_1,yn_question,command_drop_berth_1,high_medium_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug1LzAv:debugDmNTH,35,high,debug1LzAv:debugDmNTH,43,medium,debug1LzAv:debugDmNTH,47, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug1LzAv:debugDmNTH,35,high,debug1LzAv:debugDmNTH,43,medium,debug1LzAv:debugDmNTH,55, yes_no_put_bag  #2block_1drop,,,,,,,,
debug1LzAv:debugDmNTH,82,low,debug1LzAv:debugDmNTH,67,medium,debug1LzAv:debugDmNTH,88, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_medium_block_berth_1,yn_question,command_drop_berth_1,low_medium_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug1LzAv:debugDmNTH,82,low,debug1LzAv:debugDmNTH,67,medium,debug1LzAv:debugDmNTH,89, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug1LzAv:debugDmNTH,82,low,debug1LzAv:debugDmNTH,67,medium,debug1LzAv:debugDmNTH,97, yes_no_put_bag  #2block_1drop,,,,,,,,
debug1LzAv:debugDmNTH,82,low,debug1LzAv:debugDmNTH,123,medium,debug1LzAv:debugDmNTH,133, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_2,yn_question,command_drop_berth_2,low_medium_drop_berth_2,-100.0,-1.0,1.0,-100.0
debug1LzAv:debugDmNTH,82,low,debug1LzAv:debugDmNTH,123,medium,debug1LzAv:debugDmNTH,134, yn_video_shown  Berth1 is blocked.,,,,,,,,
debug1LzAv:debugDmNTH,136,low,debug1LzAv:debugDmNTH,123,medium,debug1LzAv:debugDmNTH,164, yes_no_put_bag  #1block_2drop,,,,,,,,
debug1LzAv:debugDmNTH,136,low,debug1LzAv:debugDmNTH,179,high,debug1LzAv:debugDmNTH,208, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_drop_berth_1,low_medium_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug1LzAv:debugDmNTH,136,low,debug1LzAv:debugDmNTH,179,high,debug1LzAv:debugDmNTH,209, yn_video_shown  Berth2 is blocked.,,,,,,,,
debug1LzAv:debugDmNTH,136,low,debug1LzAv:debugDmNTH,213,medium,debug1LzAv:debugDmNTH,260, yes_no_put_bag  #2block_1drop,,,,,,,,
debug1LzAv:debugDmNTH,264,low,debug1LzAv:debugDmNTH,290,medium,debug1LzAv:debugDmNTH,315, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_1,yn_question,command_drop_berth_1,low_medium_drop_berth_1,-100.0,-1.0,1.0,-100.0
debug1LzAv:debugDmNTH,264,low,debug1LzAv:debugDmNTH,290,medium,debug1LzAv:debugDmNTH,316, yn_video_shown  Berth3 is blocked.,,,,,,,,
debug1LzAv:debugDmNTH,264,low,debug1LzAv:debugDmNTH,290,medium,debug1LzAv:debugDmNTH,377, yes_no_put_bag  #3block_1drop,,,,,,,,
debug1MMle:debugDObnl,32,low,debug1MMle:debugDObnl,39,high,debug1MMle:debugDObnl,43, silent_video_shown  Berth 2 blocked,low_high_block_berth_2,silent,No_observation,low_high_drop_berth_1,10.0,0.0,1.0,11.0
debug1MMle:debugDObnl,32,low,debug1MMle:debugDObnl,39,high,debug1MMle:debugDObnl,45, yes_no_put_bag  #2block_1drop,,,,,,,,
debug1MMle:debugDObnl,61,high,debug1MMle:debugDObnl,56,high,debug1MMle:debugDObnl,72, silent_video_shown  Berth 2 blocked,high_high_block_berth_2,silent,No_observation,high_high_drop_berth_1,10.0,0.0,1.0,11.0
debug1MMle:debugDObnl,61,high,debug1MMle:debugDObnl,56,high,debug1MMle:debugDObnl,76, yes_no_put_bag  #2block_1drop,,,,,,,,
debug1MMle:debugDObnl,61,high,debug1MMle:debugDObnl,80,high,debug1MMle:debugDObnl,118, silent_video_shown  Berth 1 blocked,high_high_block_berth_1,silent,No_observation,high_high_drop_berth_2,10.0,0.0,1.0,11.0
