psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debug19lMR:debugx8nBO,51,high,debug19lMR:debugx8nBO,52,medium,debug19lMR:debugx8nBO,67.0, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,10.0,-1.0,1.0,10.0
debug19lMR:debugx8nBO,51,high,debug19lMR:debugx8nBO,79,low,debug19lMR:debugx8nBO,88.0, Comm_yes_no  yes 4,,,,,,,,
debug19lMR:debugx8nBO,51,high,debug19lMR:debugx8nBO,79,low,debug19lMR:debugx8nBO,89.0, Comm_yes_no  incorrect,,,,,,,,
debug19lMR:debugx8nBO,103,low,debug19lMR:debugx8nBO,108,medium,debug19lMR:debugx8nBO,117.0, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_medium_block_berth_2,yn_question,command_yes_drop_berth_1,low_medium_drop_berth_1,10.0,-1.0,1.0,10.0
debug19lMR:debugx8nBO,121,low,debug19lMR:debugx8nBO,108,medium,debug19lMR:debugx8nBO,131.0, Comm_yes_no  yes 7,,,,,,,,
debug19lMR:debugx8nBO,121,low,debug19lMR:debugx8nBO,108,medium,debug19lMR:debugx8nBO,132.0, Comm_yes_no  incorrect,,,,,,,,
debug19lMR:debugx8nBO,121,low,debug19lMR:debugx8nBO,139,medium,debug19lMR:debugx8nBO,164.0, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,10.0,-1.0,1.0,10.0
debug19lMR:debugx8nBO,177,high,debug19lMR:debugx8nBO,169,low,debug19lMR:debugx8nBO,184.0, Comm_yes_no  yes 11,,,,,,,,
debug19lMR:debugx8nBO,177,high,debug19lMR:debugx8nBO,169,low,debug19lMR:debugx8nBO,185.0, Comm_yes_no  incorrect,,,,,,,,
debug19lMR:debugx8nBO,177,high,debug19lMR:debugx8nBO,202,low,debug19lMR:debugx8nBO,221.0, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,10.0,-1.0,1.0,10.0
debug19lMR:debugx8nBO,229,low,debug19lMR:debugx8nBO,232,low,debug19lMR:debugx8nBO,241.0, Comm_yes_no  yes 16,,,,,,,,
debug19lMR:debugx8nBO,229,low,debug19lMR:debugx8nBO,232,low,debug19lMR:debugx8nBO,242.0, Comm_yes_no  incorrect,,,,,,,,
debug1Lm8d:debug6j7z3,70,high,debug1Lm8d:debug6j7z3,16,medium,debug1Lm8d:debug6j7z3,9.0, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,10.0,-1.0,1.0,10.0
debug1Lm8d:debug6j7z3,70,high,debug1Lm8d:debug6j7z3,16,medium,debug1Lm8d:debug6j7z3,17.0, Comm_yes_no  yes 1,,,,,,,,
debug1Lm8d:debug6j7z3,70,high,debug1Lm8d:debug6j7z3,16,medium,debug1Lm8d:debug6j7z3,18.0, Comm_yes_no  correct,,,,,,,,
debug1Lm8d:debug6j7z3,70,high,debug1Lm8d:debug6j7z3,36,low,debug1Lm8d:debug6j7z3,38.0, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,10.0,-1.0,1.0,10.0
debug1Lm8d:debug6j7z3,70,high,debug1Lm8d:debug6j7z3,36,low,debug1Lm8d:debug6j7z3,60.0, Comm_yes_no  yes 2,,,,,,,,
debug1Lm8d:debug6j7z3,70,high,debug1Lm8d:debug6j7z3,36,low,debug1Lm8d:debug6j7z3,61.0, Comm_yes_no  correct,,,,,,,,
debug1Lm8d:debug6j7z3,70,high,debug1Lm8d:debug6j7z3,73,low,debug1Lm8d:debug6j7z3,97.0, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,10.0,-1.0,1.0,10.0
debug1Lm8d:debug6j7z3,106,low,debug1Lm8d:debug6j7z3,104,low,debug1Lm8d:debug6j7z3,111.0, Comm_yes_no  yes 4,,,,,,,,
debug1Lm8d:debug6j7z3,106,low,debug1Lm8d:debug6j7z3,104,low,debug1Lm8d:debug6j7z3,112.0, Comm_yes_no  correct,,,,,,,,
debug1Lm8d:debug6j7z3,106,low,debug1Lm8d:debug6j7z3,141,low,debug1Lm8d:debug6j7z3,154.0, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_1,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,10.0,-1.0,1.0,10.0
debug1Lm8d:debug6j7z3,106,low,debug1Lm8d:debug6j7z3,141,low,debug1Lm8d:debug6j7z3,186.0, Comm_yes_no  yes 7,,,,,,,,
debug1Lm8d:debug6j7z3,106,low,debug1Lm8d:debug6j7z3,141,low,debug1Lm8d:debug6j7z3,187.0, Comm_yes_no  correct,,,,,,,,
debug1Lm8d:debug6j7z3,196,high,debug1Lm8d:debug6j7z3,194,low,debug1Lm8d:debug6j7z3,231.0, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,low_low_drop_berth_1,10.0,-1.0,1.0,10.0
debug1Lm8d:debug6j7z3,232,low,debug1Lm8d:debug6j7z3,237,low,debug1Lm8d:debug6j7z3,255.0, Comm_yes_no  yes 11,,,,,,,,
debug1Lm8d:debug6j7z3,232,low,debug1Lm8d:debug6j7z3,237,low,debug1Lm8d:debug6j7z3,256.0, Comm_yes_no  correct,,,,,,,,
debug1Lm8d:debug6j7z3,232,low,debug1Lm8d:debug6j7z3,283,low,debug1Lm8d:debug6j7z3,307.0, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_3,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,10.0,-1.0,1.0,10.0
debug1Lm8d:debug6j7z3,232,low,debug1Lm8d:debug6j7z3,328,low,debug1Lm8d:debug6j7z3,340.0, Comm_yes_no  yes 16,,,,,,,,
debug1Lm8d:debug6j7z3,232,low,debug1Lm8d:debug6j7z3,328,low,debug1Lm8d:debug6j7z3,341.0, Comm_yes_no  correct,,,,,,,,
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,65,low,debug1U8Ji:debugetj6l,67.0, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,10.0,-1.0,1.0,10.0
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,65,low,debug1U8Ji:debugetj6l,88.0, Comm_yes_no  yes 1,,,,,,,,
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,65,low,debug1U8Ji:debugetj6l,89.0, Comm_yes_no  correct,,,,,,,,
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,100,low,debug1U8Ji:debugetj6l,136.0, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,10.0,-1.0,1.0,10.0
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,157,low,debug1U8Ji:debugetj6l,165.0, Comm_yes_no  yes 3,,,,,,,,
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,157,low,debug1U8Ji:debugetj6l,166.0, Comm_yes_no  correct,,,,,,,,
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,203,low,debug1U8Ji:debugetj6l,219.0, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,10.0,-1.0,1.0,10.0
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,203,low,debug1U8Ji:debugetj6l,250.0, Comm_yes_no  yes 6,,,,,,,,
debug1U8Ji:debugetj6l,317,high,debug1U8Ji:debugetj6l,203,low,debug1U8Ji:debugetj6l,251.0, Comm_yes_no  correct,,,,,,,,
debug1U8Ji:debugetj6l,359,low,debug1U8Ji:debugetj6l,378,low,debug1U8Ji:debugetj6l,411.0, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,10.0,-1.0,1.0,10.0
debug1U8Ji:debugetj6l,426,high,debug1U8Ji:debugetj6l,419,low,debug1U8Ji:debugetj6l,430.0, Comm_yes_no  yes 10,,,,,,,,
debug1U8Ji:debugetj6l,426,high,debug1U8Ji:debugetj6l,419,low,debug1U8Ji:debugetj6l,431.0, Comm_yes_no  correct,,,,,,,,
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,36,medium,debug1Vj8c:debugXnhKM,10.0, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_2,high_medium_drop_berth_2,10.0,-1.0,-2.0,7.0
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,36,medium,debug1Vj8c:debugXnhKM,38.0, Comm_wh  incorrect,,,,,,,,
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,36,medium,debug1Vj8c:debugXnhKM,39.0, Comm_wh  Berth2,,,,,,,,
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,81,high,debug1Vj8c:debugXnhKM,83.0, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,10.0,-1.0,1.0,10.0
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,81,high,debug1Vj8c:debugXnhKM,127.0, Comm_wh  incorrect,,,,,,,,
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,81,high,debug1Vj8c:debugXnhKM,128.0, Comm_wh  Berth2,,,,,,,,
debug1Vj8c:debugXnhKM,60,high,debug1Vj8c:debugXnhKM,148,high,debug1Vj8c:debugXnhKM,192.0, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,low_medium_drop_berth_2,10.0,-1.0,-2.0,7.0
